270.00;1160.00
270.59;1168.00
271.18;1172.00
271.78;1177.00
272.37;1182.00
272.96;1187.00
273.55;1182.00
274.14;1198.00
274.74;1203.00
275.33;1182.00
275.92;0.00
276.51;1096.00
277.11;1164.00
277.70;1280.00
278.29;0.00
278.88;0.00
279.47;0.00
280.07;0.00
280.66;1115.00
281.25;1093.00
281.84;0.00
282.43;0.00
283.03;1039.00
283.62;1022.00
284.21;1007.00
284.80;992.00
285.39;976.00
285.99;962.00
286.58;949.00
287.17;936.00
287.76;923.00
288.36;911.00
288.95;899.00
289.54;889.00
290.13;878.00
290.72;868.00
291.32;858.00
291.91;848.00
292.50;838.00
293.09;823.00
293.68;814.00
294.28;806.00
294.87;799.00
295.46;791.00
296.05;783.00
296.64;777.00
297.24;769.00
297.83;763.00
298.42;757.00
299.01;750.00
299.61;745.00
300.20;739.00
300.79;734.00
301.38;728.00
301.97;723.00
302.57;718.00
303.16;713.00
303.75;708.00
304.34;704.00
304.93;699.00
305.53;696.00
306.12;691.00
306.71;688.00
307.30;684.00
307.89;680.00
308.49;676.00
309.08;673.00
309.67;669.00
310.26;666.00
310.86;663.00
311.45;660.00
312.04;657.00
312.63;654.00
313.22;652.00
313.82;649.00
314.41;647.00
315.00;644.00
315.59;641.00
316.18;638.00
316.78;636.00
317.37;0.00
317.96;0.00
318.55;0.00
319.14;0.00
319.74;0.00
320.33;0.00
320.92;0.00
321.51;0.00
322.11;0.00
322.70;0.00
323.29;0.00
323.88;0.00
324.47;0.00
325.07;0.00
325.66;0.00
326.25;0.00
326.84;0.00
327.43;0.00
328.03;0.00
328.62;0.00
329.21;0.00
329.80;0.00
330.39;0.00
330.99;0.00
331.58;0.00
332.17;0.00
332.76;0.00
333.36;0.00
333.95;0.00
334.54;0.00
335.13;0.00
335.72;0.00
336.32;0.00
336.91;607.00
337.50;0.00
338.09;617.00
338.68;0.00
339.28;0.00
339.87;0.00
340.46;0.00
341.05;0.00
341.64;0.00
342.24;0.00
342.83;621.00
343.42;622.00
344.01;622.00
344.61;622.00
345.20;625.00
345.79;627.00
346.38;628.00
346.97;629.00
347.57;631.00
348.16;632.00
348.75;634.00
349.34;636.00
349.93;637.00
350.53;640.00
351.12;641.00
351.71;644.00
352.30;641.00
352.89;647.00
353.49;649.00
354.08;651.00
354.67;654.00
355.26;656.00
355.86;658.00
356.45;661.00
357.04;663.00
357.63;667.00
358.22;669.00
358.82;672.00
359.41;676.00
0.00;679.00
0.59;684.00
1.18;679.00
1.78;691.00
2.37;694.00
2.96;698.00
3.55;701.00
4.14;705.00
4.74;709.00
5.33;713.00
5.92;717.00
6.51;722.00
7.11;726.00
7.70;731.00
8.29;735.00
8.88;740.00
9.47;745.00
10.07;750.00
10.66;745.00
11.25;750.00
11.84;765.00
12.43;771.00
13.03;776.00
13.62;782.00
14.21;787.00
14.80;794.00
15.39;800.00
15.99;806.00
16.58;813.00
17.17;819.00
17.76;827.00
18.36;834.00
18.95;841.00
19.54;849.00
20.13;856.00
20.72;864.00
21.32;873.00
21.91;881.00
22.50;889.00
23.09;905.00
23.68;915.00
24.28;924.00
24.87;934.00
25.46;945.00
26.05;955.00
26.64;965.00
27.24;978.00
27.83;988.00
28.42;978.00
29.01;1012.00
29.61;1026.00
30.20;1038.00
30.79;1052.00
31.38;1065.00
31.97;0.00
32.57;0.00
33.16;1052.00
33.75;1125.00
34.34;1201.00
34.93;0.00
35.53;0.00
36.12;1097.00
36.71;1090.00
37.30;1083.00
37.89;1077.00
38.49;1083.00
39.08;1066.00
39.67;1058.00
40.26;1051.00
40.86;1040.00
41.45;1036.00
42.04;1030.00
42.63;1024.00
43.22;1018.00
43.82;1013.00
44.41;1008.00
45.00;1003.00
45.59;1008.00
46.18;991.00
46.78;987.00
47.37;984.00
47.96;980.00
48.55;976.00
49.14;975.00
49.74;969.00
50.33;966.00
50.92;962.00
51.51;960.00
52.11;957.00
52.70;954.00
53.29;951.00
53.88;949.00
54.47;951.00
55.07;944.00
55.66;951.00
56.25;941.00
56.84;939.00
57.43;937.00
58.03;936.00
58.62;933.00
59.21;932.00
59.80;931.00
60.39;930.00
60.99;929.00
61.58;927.00
62.17;928.00
62.76;925.00
63.36;925.00
63.95;925.00
64.54;923.00
65.13;923.00
65.72;923.00
66.32;923.00
66.91;922.00
67.50;923.00
68.09;923.00
68.68;923.00
69.28;923.00
69.87;924.00
70.46;923.00
71.05;925.00
71.64;925.00
72.24;927.00
72.83;927.00
73.42;927.00
74.01;930.00
74.61;927.00
75.20;932.00
75.79;934.00
76.38;935.00
76.97;936.00
77.57;938.00
78.16;939.00
78.75;941.00
79.34;944.00
79.93;947.00
80.53;944.00
81.12;951.00
81.71;952.00
82.30;955.00
82.89;958.00
83.49;961.00
84.08;964.00
84.67;966.00
85.26;970.00
85.86;973.00
86.45;976.00
87.04;979.00
87.63;983.00
88.22;986.00
88.82;990.00
89.41;995.00
90.00;1005.00
90.59;1012.00
91.18;1016.00
91.78;1019.00
92.37;1023.00
92.96;1028.00
93.55;1034.00
94.14;1038.00
94.74;1043.00
95.33;1038.00
95.92;1054.00
96.51;1060.00
97.11;1065.00
97.70;1070.00
98.29;1075.00
98.88;1070.00
99.47;1089.00
100.07;1095.00
100.66;1101.00
101.25;1109.00
101.84;1115.00
102.43;1124.00
103.03;1131.00
103.62;1138.00
104.21;1131.00
104.80;1154.00
105.39;1162.00
105.99;1172.00
106.58;1181.00
107.17;1190.00
107.76;1199.00
108.36;1209.00
108.95;1218.00
109.54;1229.00
110.13;1239.00
110.72;1251.00
111.32;1261.00
111.91;1272.00
112.50;1284.00
113.09;1304.00
113.68;1317.00
114.28;1331.00
114.87;1345.00
115.46;1359.00
116.05;1372.00
116.64;1388.00
117.24;1404.00
117.83;1419.00
118.42;1435.00
119.01;1452.00
119.61;1469.00
120.20;1487.00
120.79;0.00
121.38;0.00
121.97;1403.00
122.57;1597.00
123.16;1736.00
123.75;0.00
124.34;0.00
124.93;1516.00
125.53;1507.00
126.12;1497.00
126.71;1488.00
127.30;1479.00
127.89;1470.00
128.49;1461.00
129.08;1454.00
129.67;1445.00
130.26;1438.00
130.86;1430.00
131.45;1423.00
132.04;1415.00
132.63;1408.00
133.22;1403.00
133.82;1395.00
134.41;1389.00
135.00;1384.00
135.59;1374.00
136.18;1367.00
136.78;1362.00
137.37;1358.00
137.96;1362.00
138.55;1350.00
139.14;1344.00
139.74;1340.00
140.33;1335.00
140.92;1331.00
141.51;1331.00
142.11;1323.00
142.70;1320.00
143.29;1316.00
143.88;1312.00
144.47;1309.00
145.07;1306.00
145.66;1303.00
146.25;1301.00
146.84;1297.00
147.43;1294.00
148.03;1292.00
148.62;1287.00
149.21;1285.00
149.80;1283.00
150.39;1280.00
150.99;1278.00
151.58;1277.00
152.17;1274.00
152.76;1273.00
153.36;1271.00
153.95;1269.00
154.54;1268.00
155.13;1267.00
155.72;1267.00
156.32;1266.00
156.91;1267.00
157.50;1266.00
158.09;1265.00
158.68;1265.00
159.28;1266.00
159.87;1265.00
160.46;1266.00
161.05;1266.00
161.64;1268.00
162.24;1269.00
162.83;1269.00
163.42;1271.00
164.01;1271.00
164.61;1271.00
165.20;1274.00
165.79;1275.00
166.38;1277.00
166.97;1279.00
167.57;1280.00
168.16;1283.00
168.75;1286.00
169.34;1288.00
169.93;1291.00
170.53;1293.00
171.12;1296.00
171.71;1298.00
172.30;1301.00
172.89;1305.00
173.49;1308.00
174.08;1312.00
174.67;1315.00
175.26;1319.00
175.86;1323.00
176.45;1327.00
177.04;1332.00
177.63;1336.00
178.22;1341.00
178.82;1346.00
179.41;1350.00
180.00;1356.00
180.59;1366.00
181.18;1371.00
181.78;1376.00
182.37;1383.00
182.96;1390.00
183.55;1284.00
184.14;0.00
184.74;1285.00
185.33;1402.00
185.92;0.00
186.51;0.00
187.11;0.00
187.70;1313.00
188.29;1287.00
188.88;1263.00
189.47;1240.00
190.07;1219.00
190.66;1196.00
191.25;1198.00
191.84;1196.00
192.43;1212.00
193.03;1221.00
193.62;1229.00
194.21;1238.00
194.80;1247.00
195.39;1255.00
195.99;1265.00
196.58;1274.00
197.17;1285.00
197.76;1293.00
198.36;1304.00
198.95;1315.00
199.54;1326.00
200.13;1336.00
200.72;1349.00
201.32;1361.00
201.91;1372.00
202.50;1385.00
203.09;1407.00
203.68;0.00
204.28;0.00
204.87;1324.00
205.46;1486.00
206.05;1611.00
206.64;0.00
207.24;0.00
207.83;1404.00
208.42;1394.00
209.01;1383.00
209.61;1370.00
210.20;1360.00
210.79;1347.00
211.38;1338.00
211.97;1328.00
212.57;1317.00
213.16;1308.00
213.75;1317.00
214.34;1289.00
214.93;1279.00
215.53;1270.00
216.12;1279.00
216.71;1270.00
217.30;1246.00
217.89;1238.00
218.49;1230.00
219.08;1224.00
219.67;1216.00
220.26;1209.00
220.86;1202.00
221.45;1196.00
222.04;1183.00
222.63;1201.00
223.22;1195.00
223.82;1186.00
224.41;1181.00
225.00;1175.00
225.59;1168.00
226.18;1163.00
226.78;1158.00
227.37;1154.00
227.96;1150.00
228.55;1146.00
229.14;1142.00
229.74;1138.00
230.33;1135.00
230.92;1132.00
231.51;1128.00
232.11;1125.00
232.70;1122.00
233.29;1119.00
233.88;1116.00
234.47;1113.00
235.07;1111.00
235.66;1108.00
236.25;1106.00
236.84;1103.00
237.43;1102.00
238.03;1101.00
238.62;1099.00
239.21;1096.00
239.80;1095.00
240.39;1094.00
240.99;1092.00
241.58;1091.00
242.17;1090.00
242.76;1089.00
243.36;1088.00
243.95;1087.00
244.54;1087.00
245.13;1085.00
245.72;1085.00
246.32;1084.00
246.91;1085.00
247.50;1084.00
248.09;1084.00
248.68;1085.00
249.28;1079.00
249.87;1098.00
250.46;1087.00
251.05;1088.00
251.64;1088.00
252.24;1089.00
252.83;1090.00
253.42;1091.00
254.01;1090.00
254.61;1093.00
255.20;1093.00
255.79;1095.00
256.38;1095.00
256.97;1097.00
257.57;1100.00
258.16;1101.00
258.75;1102.00
259.34;1104.00
259.93;1106.00
260.53;1109.00
261.12;1110.00
261.71;1114.00
262.30;1116.00
262.89;1114.00
263.49;1122.00
264.08;1125.00
264.67;1127.00
265.26;1131.00
265.86;1134.00
266.45;1137.00
267.04;1141.00
267.63;1145.00
268.22;1148.00
268.82;1152.00
269.41;1155.00
270.00;1159.00
270.59;1168.00
271.18;1171.00
271.78;1177.00
272.37;1171.00
272.96;1186.00
273.55;1193.00
274.14;1198.00
274.74;1203.00
275.33;1197.00
275.92;0.00
276.51;1097.00
277.11;1164.00
277.70;1280.00
278.29;0.00
278.88;0.00
279.47;0.00
280.07;0.00
280.66;1116.00
281.25;1093.00
281.84;0.00
282.43;0.00
283.03;1039.00
283.62;1022.00
284.21;1007.00
284.80;992.00
285.39;1007.00
285.99;962.00
286.58;948.00
287.17;936.00
287.76;923.00
288.36;911.00
288.95;899.00
289.54;888.00
290.13;877.00
290.72;868.00
291.32;858.00
291.91;847.00
292.50;838.00
293.09;823.00
293.68;814.00
294.28;806.00
294.87;798.00
295.46;791.00
296.05;784.00
296.64;777.00
297.24;769.00
297.83;763.00
298.42;757.00
299.01;750.00
299.61;745.00
300.20;739.00
300.79;733.00
301.38;729.00
301.97;733.00
302.57;718.00
303.16;713.00
303.75;708.00
304.34;704.00
304.93;699.00
305.53;695.00
306.12;691.00
306.71;688.00
307.30;683.00
307.89;680.00
308.49;676.00
309.08;673.00
309.67;669.00
310.26;666.00
310.86;663.00
311.45;660.00
312.04;657.00
312.63;654.00
313.22;652.00
313.82;649.00
314.41;647.00
315.00;644.00
315.59;641.00
316.18;638.00
316.78;636.00
317.37;0.00
317.96;0.00
318.55;0.00
319.14;0.00
319.74;0.00
320.33;0.00
320.92;0.00
321.51;0.00
322.11;0.00
322.70;0.00
323.29;0.00
323.88;0.00
324.47;0.00
325.07;0.00
325.66;0.00
326.25;0.00
326.84;0.00
327.43;0.00
328.03;0.00
328.62;0.00
329.21;0.00
329.80;0.00
330.39;0.00
330.99;0.00
331.58;0.00
332.17;0.00
332.76;0.00
333.36;0.00
333.95;0.00
334.54;0.00
335.13;0.00
335.72;0.00
336.32;0.00
336.91;607.00
337.50;0.00
338.09;0.00
338.68;0.00
339.28;0.00
339.87;0.00
340.46;0.00
341.05;0.00
341.64;0.00
342.24;0.00
342.83;0.00
343.42;622.00
344.01;622.00
344.61;624.00
345.20;625.00
345.79;627.00
346.38;628.00
346.97;627.00
347.57;631.00
348.16;632.00
348.75;634.00
349.34;632.00
349.93;637.00
350.53;639.00
351.12;641.00
351.71;643.00
352.30;641.00
352.89;647.00
353.49;649.00
354.08;651.00
354.67;653.00
355.26;656.00
355.86;658.00
356.45;661.00
357.04;663.00
357.63;666.00
358.22;669.00
358.82;672.00
359.41;675.00
0.00;679.00
0.59;684.00
1.18;687.00
1.78;691.00
2.37;694.00
2.96;697.00
3.55;701.00
4.14;705.00
4.74;709.00
5.33;713.00
5.92;717.00
6.51;722.00
7.11;726.00
7.70;731.00
8.29;735.00
8.88;740.00
9.47;745.00
10.07;749.00
10.66;755.00
11.25;760.00
11.84;765.00
12.43;770.00
13.03;776.00
13.62;782.00
14.21;787.00
14.80;782.00
15.39;800.00
15.99;806.00
16.58;813.00
17.17;819.00
17.76;826.00
18.36;833.00
18.95;841.00
19.54;849.00
20.13;856.00
20.72;864.00
21.32;872.00
21.91;881.00
22.50;888.00
23.09;905.00
23.68;915.00
24.28;925.00
24.87;934.00
25.46;936.00
26.05;955.00
26.64;966.00
27.24;978.00
27.83;989.00
28.42;978.00
29.01;1013.00
29.61;1026.00
30.20;1038.00
30.79;1052.00
31.38;1065.00
31.97;0.00
32.57;0.00
33.16;1053.00
33.75;1125.00
34.34;1203.00
34.93;0.00
35.53;0.00
36.12;1097.00
36.71;1090.00
37.30;1083.00
37.89;1077.00
38.49;1070.00
39.08;1066.00
39.67;1058.00
40.26;1051.00
40.86;1040.00
41.45;1036.00
42.04;1029.00
42.63;1024.00
43.22;1018.00
43.82;1013.00
44.41;1008.00
45.00;1003.00
45.59;996.00
46.18;991.00
46.78;987.00
47.37;984.00
47.96;980.00
48.55;976.00
49.14;980.00
49.74;970.00
50.33;980.00
50.92;970.00
51.51;960.00
52.11;957.00
52.70;954.00
53.29;951.00
53.88;949.00
54.47;947.00
55.07;945.00
55.66;943.00
56.25;941.00
56.84;939.00
57.43;937.00
58.03;936.00
58.62;934.00
59.21;932.00
59.80;931.00
60.39;930.00
60.99;929.00
61.58;927.00
62.17;927.00
62.76;925.00
63.36;925.00
63.95;925.00
64.54;923.00
65.13;923.00
65.72;923.00
66.32;922.00
66.91;922.00
67.50;922.00
68.09;923.00
68.68;923.00
69.28;922.00
69.87;923.00
70.46;925.00
71.05;925.00
71.64;925.00
72.24;927.00
72.83;927.00
73.42;929.00
74.01;930.00
74.61;931.00
75.20;930.00
75.79;934.00
76.38;935.00
76.97;936.00
77.57;938.00
78.16;939.00
78.75;941.00
79.34;944.00
79.93;946.00
80.53;948.00
81.12;951.00
81.71;952.00
82.30;955.00
82.89;958.00
83.49;961.00
84.08;964.00
84.67;966.00
85.26;970.00
85.86;973.00
86.45;976.00
87.04;979.00
87.63;983.00
88.22;986.00
88.82;990.00
89.41;995.00
90.00;1004.00
90.59;1012.00
91.18;1016.00
91.78;1019.00
92.37;1023.00
92.96;1028.00
93.55;1034.00
94.14;1038.00
94.74;1043.00
95.33;1047.00
95.92;1054.00
96.51;1060.00
97.11;1064.00
97.70;1070.00
98.29;1075.00
98.88;1082.00
99.47;1088.00
100.07;1095.00
100.66;1101.00
101.25;1109.00
101.84;1115.00
102.43;1123.00
103.03;1131.00
103.62;1123.00
104.21;1146.00
104.80;1153.00
105.39;1162.00
105.99;1170.00
106.58;1179.00
107.17;1189.00
107.76;1198.00
108.36;1208.00
108.95;1217.00
109.54;1228.00
110.13;1238.00
110.72;1250.00
111.32;1260.00
111.91;1272.00
112.50;1284.00
113.09;1304.00
113.68;1317.00
114.28;1331.00
114.87;1317.00
115.46;1359.00
116.05;1372.00
116.64;1387.00
117.24;1404.00
117.83;1419.00
118.42;1435.00
